age,game_num,position_bit_1,position_bit_2,position_bit_3,away,kickoff_dome_x,kickoff_weather_summary_x_bit_1,kickoff_weather_summary_x_bit_2,kickoff_weather_summary_x_bit_3,kickoff_weather_summary_x_bit_4,kickoff_weather_summary_x_bit_5,kickoff_weather_summary_x_bit_6,wind_speed,wind_direction_1,wind_direction_2,wind_direction_3,wind_direction_4,wind_direction_5,kickoff_humidity_x,kickoff_visibility_x,kickoff_barometer_x,kickoff_dew_point_x,kickoff_cloud_cover_x,gs,pass_sacked
23.189,13,1,0,0,0,0,1,1,0,0,0,0,3,1,0,1,1,0,62.0,10.0,31.0,19.0,87,1,0
23.195999999999998,14,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,69.0,10.0,29.0,31.0,68,1,0
23.204,15,1,0,0,1,0,1,1,0,0,0,0,4,1,0,1,0,0,66.0,10.0,29.0,40.0,71,1,0
23.21,16,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,80.0,2.0,31.0,4.0,71,1,0
26.288,1,1,0,0,0,1,0,1,0,0,0,0,9,0,1,1,1,0,52.0,10.0,29.0,70.0,0,1,0
26.295,2,1,0,0,1,0,1,0,0,0,0,0,7,1,1,0,1,0,84.0,10.0,30.0,70.0,0,1,0
26.302,3,1,0,0,0,1,1,1,0,0,0,0,10,0,0,1,1,0,67.0,10.0,29.0,67.0,0,1,0
26.31,4,1,0,0,0,1,1,0,0,0,0,0,4,0,1,1,1,0,91.0,10.0,29.0,73.0,0,1,0
26.316,5,1,0,0,1,0,1,1,0,0,0,0,12,0,0,0,0,0,52.0,10.0,29.0,43.0,0,1,0
26.323,6,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,86.0,10.0,30.0,43.0,0,1,0
26.344,8,1,0,0,1,0,1,0,0,0,0,0,8,1,0,0,0,0,41.0,10.0,30.0,30.0,0,1,0
26.358,10,1,0,0,0,1,1,1,0,0,0,0,7,0,1,1,0,0,79.0,10.0,29.0,74.0,0,1,0
26.362,11,1,0,0,1,1,1,0,0,0,0,0,4,0,1,1,1,0,80.0,10.0,30.0,47.0,0,1,0
27.021,14,1,0,0,1,1,0,0,1,0,1,1,5,1,0,1,1,0,64.0,6.0,30.0,22.0,0,1,0
27.028000000000002,15,1,0,0,1,0,0,0,0,0,0,1,12,0,1,1,0,0,87.0,6.0,30.0,66.0,0,1,0
27.035,16,1,0,0,0,1,1,1,0,0,0,0,3,1,0,0,0,0,55.0,10.0,30.0,41.0,0,1,0
27.287,1,1,0,0,1,1,1,1,0,1,0,1,6,0,1,0,1,0,67.0,10.0,29.0,71.0,0,1,0
27.294,2,1,0,0,1,0,1,1,0,0,0,0,5,0,1,0,0,0,56.0,10.0,30.0,46.0,0,1,0
27.308000000000003,4,1,0,0,1,0,1,0,1,0,0,0,3,1,1,1,1,0,47.0,10.0,30.0,57.0,0,1,0
27.315,5,1,0,0,0,1,0,1,1,0,0,0,5,1,0,1,0,0,39.0,10.0,30.0,50.0,0,1,0
27.336,7,1,0,0,0,1,1,0,1,0,0,0,6,0,1,1,0,0,81.0,10.0,30.0,63.0,0,1,0
27.34,8,1,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,48.0,10.0,29.0,34.0,0,1,0
27.35,9,1,0,0,0,1,1,0,1,0,0,0,8,0,0,1,1,0,43.0,10.0,30.0,43.0,0,1,0
27.357,10,1,0,0,0,1,1,1,0,1,0,0,19,1,1,1,0,0,62.0,10.0,29.0,63.0,0,1,0
28.0,11,1,0,0,0,1,1,1,0,0,0,0,9,1,0,0,0,0,56.0,10.0,30.0,42.0,0,1,0
28.006,12,1,0,0,1,0,1,0,0,0,0,0,12,1,0,1,1,0,56.0,10.0,29.0,45.0,0,1,0
28.013,13,1,0,0,0,1,1,1,0,0,0,0,5,1,0,0,0,0,68.0,9.0,30.0,44.0,83,1,0
28.026999999999997,15,1,0,0,0,1,1,0,0,0,0,0,2,0,0,1,1,0,83.0,9.0,30.0,52.0,100,1,0
28.034000000000002,16,1,0,0,1,0,0,1,0,0,0,0,7,1,1,0,0,0,70.0,9.0,30.0,67.0,59,1,0
28.293000000000003,1,1,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,36.0,10.0,29.0,43.0,1,1,0
28.3,2,1,0,0,1,0,0,0,0,0,0,0,6,1,1,1,0,0,80.0,9.0,29.0,48.0,0,1,0
28.307,3,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,51.0,10.0,29.0,44.0,17,1,0
28.315,4,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,62.0,10.0,29.0,48.0,46,1,0
28.320999999999998,5,1,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,42.0,10.0,29.0,48.0,20,1,0
28.328000000000003,6,1,0,0,0,0,1,0,0,0,0,0,4,0,1,1,0,0,85.0,8.0,29.0,55.0,100,1,0
28.331999999999997,7,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,63.0,9.0,29.0,53.0,4,1,0
28.342,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,83.0,9.0,29.0,58.0,42,1,0
28.355999999999998,9,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,85.0,10.0,30.0,38.0,46,1,0
28.363000000000003,10,1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,0,64.0,10.0,32.0,36.0,27,1,0
29.005,11,1,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,81.0,5.0,29.0,32.0,66,1,0
29.299,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,48.0,9.0,29.0,63.0,3,1,0
29.305999999999997,3,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,54.0,10.0,29.0,52.0,45,1,0
29.313000000000002,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,86.0,8.0,31.0,57.0,100,1,0
29.326999999999998,5,1,0,0,0,0,1,1,0,0,0,0,5,0,1,1,0,0,88.0,9.0,30.0,51.0,85,1,0
29.334,6,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,19.0,10.0,31.0,42.0,19,1,0
29.340999999999998,7,1,0,0,1,1,0,0,0,0,0,0,4,1,1,1,1,0,60.0,9.0,31.0,65.0,9,1,0
29.349,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,75.0,10.0,30.0,52.0,90,1,0
29.355,9,1,0,0,1,0,0,0,0,0,0,0,2,1,0,1,1,0,57.0,10.0,30.0,31.0,15,1,0
29.362,10,1,0,0,0,0,1,0,0,0,0,0,4,0,1,1,0,0,85.0,10.0,29.0,47.0,96,1,0
30.003,11,1,0,0,1,0,0,1,0,0,0,0,7,0,1,1,1,0,50.0,10.0,30.0,58.0,32,1,0
30.01,12,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,75.0,9.0,29.0,34.0,67,1,0
30.017,13,1,0,0,1,0,1,1,0,0,0,0,2,1,0,1,1,0,90.0,8.0,30.0,25.0,61,1,0
30.021,14,1,0,0,0,0,1,1,0,0,0,0,3,0,0,0,1,0,69.0,10.0,30.0,26.0,60,1,0
30.03,15,1,0,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,92.0,10.0,29.0,36.0,86,1,0
30.038,16,1,0,0,1,0,0,1,0,0,0,0,6,0,0,1,0,0,63.0,9.0,31.0,40.0,47,1,0
30.29,1,1,0,0,1,0,0,0,0,0,0,0,6,1,1,1,0,0,54.0,6.0,30.0,52.0,0,1,0
30.304000000000002,3,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,49.0,10.0,31.0,66.0,18,1,0
30.311,4,1,0,0,0,0,1,1,0,0,0,0,3,1,0,0,1,0,66.0,5.0,29.0,46.0,72,1,0
30.318,5,1,0,0,1,0,0,0,0,0,0,0,4,0,1,1,0,0,57.0,9.0,30.0,59.0,3,1,0
30.331999999999997,6,1,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,42.0,10.0,29.0,48.0,3,1,0
30.339000000000002,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,94.0,10.0,30.0,49.0,99,1,0
30.346,8,1,0,0,0,0,1,1,1,1,0,0,4,1,0,0,1,0,90.0,10.0,31.0,33.0,69,1,0
30.35,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,28.0,10.0,32.0,46.0,9,1,0
30.361,10,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,87.0,10.0,31.0,42.0,30,1,0
31.002,11,1,0,0,1,0,0,1,0,0,0,0,4,1,1,1,0,0,80.0,7.0,31.0,57.0,49,1,0
31.023000000000003,14,1,0,0,0,0,1,1,0,0,0,0,5,0,1,1,0,0,91.0,5.0,31.0,44.0,83,1,0
31.03,15,1,0,0,1,0,0,1,0,0,0,0,6,1,0,0,0,0,63.0,10.0,29.0,31.0,46,1,0
31.037,16,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,84.0,10.0,31.0,34.0,17,1,0
26.250999999999998,1,1,0,0,1,1,1,1,0,0,0,0,7,1,1,0,1,0,70.0,9.0,29.0,72.0,0,1,0
26.258000000000003,2,1,0,0,0,1,0,1,1,0,0,0,4,1,0,0,0,0,21.0,20.0,29.0,56.0,0,1,0
26.265,3,1,0,0,1,1,1,1,0,0,0,0,10,0,0,1,1,0,67.0,10.0,29.0,67.0,0,1,0
26.279,5,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,26.0,20.0,30.0,50.0,0,1,0
26.285999999999998,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,44.0,36.0,30.0,44.0,0,1,0
26.29,7,1,0,0,0,1,1,0,1,0,0,0,5,1,1,0,0,0,19.0,20.0,29.0,28.0,0,1,0
26.3,8,1,0,0,0,1,0,1,0,0,0,0,8,0,1,1,0,0,14.0,20.0,29.0,32.0,0,1,0
26.314,9,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,17.0,20.0,30.0,34.0,0,1,0
26.320999999999998,10,1,0,0,1,0,1,0,0,0,0,0,4,1,1,1,0,0,72.0,10.0,30.0,69.0,0,1,0
26.328000000000003,11,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,59.0,20.0,30.0,43.0,0,1,0
26.335,12,1,0,0,1,0,1,1,0,0,0,0,5,1,0,1,1,0,48.0,10.0,30.0,28.0,0,1,0
26.342,13,1,0,0,0,1,1,1,0,0,0,0,10,1,1,0,0,0,28.0,20.0,30.0,23.0,0,1,0
26.349,14,1,0,0,1,0,1,0,0,0,0,0,5,0,1,0,1,0,73.0,10.0,30.0,26.0,0,1,0
26.355999999999998,15,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,87.0,2.0,30.0,46.0,0,1,0
26.363000000000003,16,1,0,0,0,1,1,0,1,0,0,0,5,1,0,0,0,0,26.0,20.0,30.0,30.0,0,1,0
27.256999999999998,2,1,0,0,0,0,1,1,0,0,0,0,5,0,1,0,0,0,56.0,10.0,30.0,46.0,0,1,0
27.305999999999997,8,1,0,0,0,0,1,1,0,0,0,0,10,0,1,0,1,0,0.0,10.0,30.0,0.0,0,1,0
27.31,9,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,74.0,10.0,30.0,35.0,0,1,0
27.32,10,1,0,0,0,0,1,0,0,0,0,0,7,1,1,0,0,0,61.0,10.0,30.0,22.0,0,1,0
27.334,12,1,0,0,1,0,1,0,0,0,0,0,11,1,1,0,0,0,69.0,10.0,29.0,47.0,0,1,0
27.340999999999998,13,1,0,0,0,0,1,1,0,0,0,0,11,0,0,1,1,0,62.0,10.0,29.0,26.0,87,1,0
27.355,15,1,0,0,1,0,1,1,0,0,0,0,4,0,0,1,1,0,62.0,10.0,29.0,38.0,78,1,0
27.362,16,1,0,0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,62.0,10.0,29.0,43.0,100,1,0
28.256,1,1,0,0,1,0,0,1,0,0,0,0,7,0,0,0,0,0,51.0,10.0,32.0,57.0,26,1,0
28.263,2,1,0,0,0,0,0,1,0,0,0,0,11,0,0,0,1,0,59.0,10.0,29.0,51.0,47,1,0
28.27,3,1,0,0,0,0,1,1,0,0,0,0,10,1,1,1,0,0,57.0,10.0,29.0,59.0,91,1,0
28.284000000000002,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,45.0,10.0,30.0,45.0,14,1,0
28.291,6,1,0,0,0,0,1,1,0,0,0,0,11,0,1,0,0,0,60.0,9.0,30.0,33.0,69,1,0
28.298000000000002,7,1,0,0,1,1,0,1,0,0,0,0,7,0,0,1,1,0,44.0,10.0,30.0,40.0,56,1,0
28.309,9,1,0,0,1,0,1,1,0,0,0,0,5,0,1,1,0,0,77.0,9.0,30.0,58.0,61,1,0
28.334,11,1,0,0,0,0,1,1,0,0,0,0,8,0,1,1,1,0,74.0,9.0,31.0,34.0,90,1,0
28.34,12,1,0,0,0,0,1,1,0,0,0,0,5,1,0,1,1,0,66.0,9.0,29.0,35.0,87,1,0
28.361,15,1,0,0,1,0,1,0,0,0,0,0,12,0,0,0,1,0,85.0,9.0,31.0,30.0,100,1,0
29.255,1,1,0,0,1,0,0,1,0,0,0,0,7,0,1,0,0,0,46.0,10.0,29.0,59.0,34,1,0
30.000999999999998,16,1,0,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,63.0,9.0,31.0,40.0,47,1,0
29.133000000000003,3,1,0,0,0,1,1,0,1,0,0,0,16,1,0,1,0,0,53.0,10.0,29.0,52.0,0,1,0
29.162,6,1,0,0,1,0,1,0,1,0,0,0,7,0,1,1,0,0,62.0,10.0,30.0,44.0,0,1,0
29.175,8,1,0,0,1,0,0,0,0,0,0,0,7,1,1,0,1,0,37.0,10.0,30.0,37.0,0,1,0
29.179000000000002,9,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,82.0,7.0,30.0,27.0,0,1,0
29.189,10,1,0,0,1,0,1,0,0,0,0,0,5,1,1,0,0,0,60.0,10.0,29.0,34.0,0,1,0
29.195999999999998,11,1,0,0,1,0,1,0,1,0,0,0,10,1,0,1,1,0,50.0,10.0,30.0,4.0,0,1,0
29.203000000000003,12,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,67.0,6.0,30.0,24.0,0,1,0
29.21,13,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,82.0,5.0,30.0,25.0,0,1,0
30.119,1,1,0,0,0,1,1,1,0,0,0,0,4,1,1,1,1,0,70.0,20.0,29.0,73.0,0,1,0
30.125,2,1,0,0,1,0,1,0,1,0,0,0,5,1,0,0,0,0,34.0,10.0,30.0,41.0,0,1,0
30.131999999999998,3,1,0,0,0,1,0,1,0,0,0,0,3,1,0,0,1,0,22.0,20.0,29.0,52.0,0,1,0
30.146,4,1,0,0,1,0,0,1,0,0,0,0,8,1,1,1,1,0,23.0,60.0,30.0,32.0,0,1,0
30.153000000000002,5,1,0,0,0,1,0,1,1,0,0,0,14,0,1,1,0,0,19.0,20.0,29.0,45.0,0,1,0
30.16,6,1,0,0,1,0,0,1,1,0,0,0,14,0,1,0,1,0,66.0,10.0,29.0,58.0,0,1,0
30.166999999999998,7,1,0,0,0,1,1,1,0,0,0,0,6,0,0,0,0,0,31.0,20.0,29.0,54.0,0,1,0
30.174,8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,10.0,30.0,43.0,0,1,0
30.180999999999997,9,1,0,0,0,1,0,1,1,0,0,0,6,0,1,1,1,0,18.0,20.0,29.0,36.0,0,1,0
30.188000000000002,10,1,0,0,0,1,0,1,1,0,0,0,12,1,0,0,0,0,5.0,20.0,30.0,6.0,0,1,0
30.195,11,1,0,0,1,0,0,1,0,0,0,0,6,0,1,1,0,0,62.0,10.0,30.0,44.0,0,1,0
30.201999999999998,12,1,0,0,1,1,1,0,1,0,0,0,3,1,1,1,0,0,60.0,10.0,30.0,46.0,0,1,0
26.09,1,1,0,0,0,0,1,0,1,0,1,0,3,0,0,1,0,0,86.0,10.0,31.0,62.0,0,1,0
26.125,6,1,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,85.0,38.0,29.0,60.0,0,1,0
26.131,7,1,0,0,1,0,1,0,1,0,0,0,7,0,0,0,1,0,60.0,10.0,29.0,62.0,0,1,0
26.159000000000002,10,1,0,0,1,0,0,1,1,0,0,0,8,1,0,1,0,0,64.0,10.0,30.0,67.0,0,1,0
26.166,11,1,0,0,1,0,1,0,1,0,0,0,4,1,0,0,0,0,35.0,10.0,30.0,4.0,0,1,0
26.194000000000003,15,1,0,0,0,0,1,0,1,0,1,1,2,0,1,0,1,0,48.0,14.0,29.0,49.0,0,1,0
27.2,16,1,0,0,1,0,0,0,0,0,0,0,5,1,0,1,1,0,56.0,10.0,31.0,23.0,0,1,0
28.108,3,1,0,0,1,0,0,0,0,0,0,0,13,1,1,0,0,0,44.0,10.0,29.0,56.0,4,1,0
28.115,4,1,0,0,0,0,1,1,0,0,0,0,7,0,0,0,0,0,68.0,9.0,29.0,57.0,77,1,0
28.164,10,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,25.0,10.0,32.0,40.0,0,1,0
28.195999999999998,15,1,0,0,1,0,0,0,0,0,0,0,8,0,0,1,0,0,77.0,9.0,30.0,39.0,19,1,0
28.206,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,41.0,5.0,29.0,21.0,23,1,0
29.105999999999998,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,59.0,8.0,30.0,66.0,1,1,0
29.113000000000003,4,1,0,0,1,0,0,1,0,1,1,0,4,1,0,0,0,0,60.0,9.0,29.0,73.0,43,1,0
29.12,5,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,22.0,5.0,29.0,31.0,76,1,0
29.176,12,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,93.0,5.0,31.0,65.0,73,1,0
29.183000000000003,13,1,0,0,1,0,0,1,0,0,0,0,9,0,1,1,1,0,68.0,9.0,31.0,64.0,57,1,0
29.195999999999998,15,1,0,0,0,1,1,1,0,0,0,0,4,1,1,0,1,0,87.0,6.0,29.0,65.0,64,1,0
29.204,16,1,0,0,1,1,1,1,1,1,0,0,2,1,1,1,1,0,97.0,1.0,31.0,47.0,100,1,0
22.019000000000002,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,57.0,10.0,29.0,57.0,0,1,0
22.026,2,1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,0,56.0,9.0,29.0,69.0,13,1,0
22.033,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,49.0,10.0,31.0,66.0,18,1,0
22.04,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,59.0,10.0,30.0,69.0,0,1,0
22.046999999999997,5,1,0,0,1,0,0,0,0,0,0,0,6,1,1,0,1,0,70.0,10.0,29.0,78.0,21,1,0
22.061,7,1,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,46.0,3.0,30.0,52.0,5,1,0
22.075,8,1,0,0,0,0,1,1,0,0,0,0,8,1,1,0,0,0,74.0,10.0,29.0,67.0,75,1,0
22.081999999999997,9,1,0,0,0,0,1,1,0,0,0,0,2,0,1,1,0,0,85.0,6.0,32.0,48.0,74,1,0
22.096,11,1,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,56.0,10.0,29.0,31.0,5,1,0
22.103,12,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,49.0,10.0,31.0,40.0,4,1,0
22.11,13,1,0,0,1,1,0,0,0,0,0,0,4,1,1,1,1,0,10.0,10.0,31.0,15.0,20,1,0
22.124000000000002,15,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,90.0,6.0,29.0,38.0,91,1,0
22.131,16,1,0,0,0,0,1,1,0,0,0,0,7,1,0,0,1,0,46.0,10.0,29.0,4.0,87,1,0
25.031999999999996,1,1,0,0,0,0,0,1,0,0,0,0,16,0,0,0,1,0,68.0,10.0,30.0,61.0,0,1,0
25.039,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,37.0,22.0,30.0,50.0,0,1,0
25.046,3,1,0,0,1,1,1,0,1,0,0,0,16,1,0,1,0,0,53.0,10.0,29.0,52.0,0,1,0
25.053,4,1,0,0,0,0,1,0,0,0,0,0,5,0,1,1,0,0,0.0,10.0,29.0,0.0,0,1,0
25.057,5,1,0,0,0,0,1,1,1,1,0,0,8,0,1,1,0,0,0.0,10.0,30.0,0.0,0,1,0
25.066999999999997,6,1,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0,0,0.0,10.0,30.0,0.0,0,1,0
25.074,7,1,0,0,1,0,1,0,0,0,0,0,6,1,1,0,1,0,86.0,10.0,29.0,39.0,0,1,0
25.081,8,1,0,0,1,0,1,0,1,0,0,0,9,1,1,0,0,0,31.0,10.0,30.0,30.0,0,1,0
25.088,9,1,0,0,0,0,0,1,1,0,0,0,15,0,0,1,1,0,0.0,10.0,30.0,0.0,0,1,0
25.101999999999997,10,1,0,0,1,0,1,0,0,0,0,0,13,0,1,1,0,0,87.0,10.0,29.0,60.0,0,1,0
25.109,11,1,0,0,0,0,0,1,0,1,1,1,22,0,0,1,0,0,0.0,10.0,30.0,0.0,0,1,0
25.116,12,1,0,0,0,0,1,0,0,0,0,0,8,1,0,1,1,0,55.0,10.0,29.0,0.0,0,1,0
25.123,13,1,0,0,1,0,1,0,1,0,0,0,3,1,0,0,1,0,47.0,10.0,30.0,13.0,0,1,0
25.13,14,1,0,0,0,0,0,1,0,0,0,1,11,0,1,0,1,0,60.0,8.0,29.0,0.0,0,1,0
26.031,1,1,0,0,1,0,0,1,1,0,0,0,6,1,0,0,0,0,44.0,10.0,30.0,49.0,0,1,0
26.045,3,1,0,0,0,0,1,0,0,0,0,1,19,0,1,0,1,0,61.0,10.0,29.0,55.0,0,1,0
26.059,4,1,0,0,1,0,1,1,0,0,0,0,13,0,1,1,0,0,34.0,10.0,29.0,41.0,0,1,0
26.066,5,1,0,0,0,0,1,0,1,0,0,0,7,0,1,1,1,0,38.0,10.0,30.0,38.0,0,1,0
26.073,6,1,0,0,1,0,1,1,0,0,0,0,10,0,0,1,1,0,56.0,10.0,30.0,57.0,0,1,0
26.08,7,1,0,0,0,0,1,0,1,0,0,0,9,0,1,0,1,0,59.0,10.0,29.0,40.0,0,1,0
26.129,14,1,0,0,0,0,1,0,0,0,0,0,5,0,1,0,1,0,93.0,8.0,31.0,43.0,100,1,0
26.136,15,1,0,0,1,0,1,1,0,0,0,0,4,0,0,1,1,0,62.0,10.0,29.0,38.0,78,1,0
26.143,16,1,0,0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,62.0,10.0,29.0,43.0,100,1,0
27.037,1,1,0,0,1,0,0,1,0,0,0,0,11,0,1,0,1,0,51.0,9.0,29.0,52.0,42,1,0
27.044,2,1,0,0,1,0,0,0,0,0,0,0,5,0,1,1,1,0,57.0,10.0,31.0,67.0,24,1,0
27.051,3,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,80.0,9.0,31.0,74.0,84,1,0
27.058000000000003,4,1,0,0,0,0,0,1,0,0,0,0,6,1,1,1,0,0,57.0,8.0,29.0,47.0,28,1,0
27.072,5,1,0,0,1,0,0,0,0,0,0,0,6,0,0,1,1,0,32.0,10.0,31.0,29.0,0,1,0
27.079,6,1,0,0,0,0,1,1,0,0,0,0,11,0,1,1,1,0,67.0,9.0,31.0,70.0,73,1,0
27.083000000000002,7,1,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,48.0,10.0,29.0,34.0,9,1,0
27.093000000000004,8,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,56.0,10.0,31.0,32.0,0,1,0
27.1,9,1,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,38.0,10.0,29.0,33.0,9,1,0
27.107,10,1,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,85.0,8.0,31.0,70.0,41,1,0
27.114,11,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,1,0,47.0,10.0,29.0,28.0,7,1,0
27.121,12,1,0,0,0,0,1,1,0,0,0,0,14,0,0,1,1,0,75.0,9.0,29.0,70.0,77,1,0
27.129,13,1,0,0,0,0,0,1,0,0,1,1,5,1,1,0,1,0,89.0,9.0,30.0,71.0,1,1,0
27.135,14,1,0,0,1,0,0,1,0,0,0,0,6,0,1,0,1,0,55.0,10.0,29.0,43.0,46,1,0
27.142,15,1,0,0,0,0,0,1,0,0,0,0,13,1,0,1,0,0,69.0,9.0,32.0,70.0,46,1,0
27.149,16,1,0,0,0,0,1,1,0,0,0,0,4,0,0,1,1,0,71.0,9.0,29.0,68.0,61,1,0
28.035,1,1,0,0,1,0,0,1,0,0,0,0,2,0,1,0,1,0,65.0,8.0,30.0,52.0,44,1,0
28.041999999999998,2,1,0,0,1,0,0,1,0,0,0,0,6,1,1,0,0,0,72.0,9.0,29.0,69.0,28,1,0
28.049,3,1,0,0,0,0,0,1,0,0,0,0,7,0,1,1,1,0,71.0,9.0,29.0,74.0,27,1,0
23.116,7,1,0,0,1,0,0,1,0,0,0,0,8,0,1,0,0,0,11.0,60.0,29.0,12.0,0,1,0
23.123,8,1,0,0,0,0,1,1,0,0,0,0,10,1,0,0,0,0,72.0,10.0,30.0,40.0,0,1,0
23.127,9,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,82.0,7.0,30.0,27.0,0,1,0
23.136999999999997,10,1,0,0,1,0,1,1,0,0,0,0,7,1,1,0,0,0,63.0,10.0,30.0,54.0,0,1,0
24.136,10,1,0,0,0,0,1,0,0,0,0,0,7,0,1,1,0,0,38.0,10.0,30.0,21.0,0,1,0
24.156999999999996,13,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,41.0,10.0,30.0,23.0,3,1,0
25.079,2,1,0,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,53.0,10.0,31.0,57.0,51,1,0
25.083000000000002,3,1,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,0,71.0,9.0,29.0,57.0,10,1,0
25.093000000000004,4,1,0,0,0,0,1,0,0,0,0,0,13,0,0,0,1,0,77.0,9.0,29.0,52.0,99,1,0
25.135,9,1,0,0,0,0,0,0,0,0,0,0,7,1,0,1,1,0,31.0,10.0,30.0,31.0,1,1,0
25.149,11,1,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,90.0,6.0,30.0,43.0,100,1,0
25.156999999999996,12,1,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,0,73.0,9.0,29.0,36.0,26,1,0
25.17,14,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,32.0,10.0,29.0,17.0,9,1,0
25.176,15,1,0,0,1,0,1,0,0,0,0,0,5,1,1,1,1,0,83.0,8.0,29.0,45.0,100,1,0
25.184,16,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,1,0,48.0,10.0,30.0,34.0,0,1,0
26.070999999999998,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,53.0,10.0,29.0,58.0,2,1,0
26.076999999999998,2,1,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,63.0,9.0,30.0,70.0,14,1,0
26.090999999999998,4,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,85.0,9.0,31.0,65.0,72,1,0
26.098000000000003,5,1,0,0,1,0,0,1,0,0,0,0,12,1,0,0,1,0,54.0,10.0,29.0,45.0,25,1,0
26.119,8,1,0,0,1,0,1,1,0,0,0,0,3,1,0,1,0,0,93.0,2.0,30.0,50.0,86,1,0
